Name,Age,Team,Seed Time,Performance Time,EVENT,EVENT_NUM,PLACE,GENDER,AGE_GROUP,DISTANCE,STROKE,DISTANCEXSTROKE,AGE_GROUPXGENDER,MEET,SWIM_TYPE,PCT_DROP_GAIN
Dexter L,12,Bahamas,28.10,27.97,Boys 11-12 50 LC Meter Butterfly,38,1,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.46263345195730443
Leandro,12,Aruba,29.40,28.51,Boys 11-12 50 LC Meter Butterfly,38,2,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,3.0272108843537318
Dimitri,12,Trinidad & Tobago,29.39,29.63,Boys 11-12 50 LC Meter Butterfly,38,3,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.8166042871725023
Kione,12,St Vincent Swim Team,30.59,30.08,Boys 11-12 50 LC Meter Butterfly,38,4,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.6672115070284457
Nitayo G,12,Bahamas,30.70,30.59,Boys 11-12 50 LC Meter Butterfly,38,5,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.3583061889250796
Solann,12,Martinique,30.97,31.10,Boys 11-12 50 LC Meter Butterfly,38,6,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-0.41976105908944966
Noah,12,Jamaica,31.01,31.44,Boys 11-12 50 LC Meter Butterfly,38,7,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.3866494679135752
Dexter L,12,Bahamas,29.11,28.10,Boys 11-12 50 LC Meter Butterfly,38,1,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,3.4695980762624457
Dimitri,12,Trinidad & Tobago,31.01,29.39,Boys 11-12 50 LC Meter Butterfly,38,2,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,5.22412125120929
Leandro,12,Aruba,29.30,29.40,Boys 11-12 50 LC Meter Butterfly,38,3,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.34129692832763775
Kione,12,St Vincent Swim Team,30.76,30.59,Boys 11-12 50 LC Meter Butterfly,38,4,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.5526657997399275
Nitayo G,12,Bahamas,30.81,30.70,Boys 11-12 50 LC Meter Butterfly,38,5,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.35702693930541846
Khristian,12,Trinidad & Tobago,31.11,30.73,Boys 11-12 50 LC Meter Butterfly,38,6,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.221472195435548
Solann,12,Martinique,31.53,30.97,Boys 11-12 50 LC Meter Butterfly,38,7,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,1.7760862670472637
Noah,12,Jamaica,30.76,31.01,Boys 11-12 50 LC Meter Butterfly,38,8,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.8127438231469439
Kai A,12,Bahamas,31.07,31.22,Boys 11-12 50 LC Meter Butterfly,38,9,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-0.4827808175088464
Caghry,12,St Vincent Swim Team,33.01,31.78,Boys 11-12 50 LC Meter Butterfly,38,10,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,3.726143592850642
Dominic,12,Jamaica,31.46,32.06,Boys 11-12 50 LC Meter Butterfly,38,11,Boys,11-12,50,Butterfly,50Butterfly,11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,-1.907183725365548
Shine,12,Aruba,32.52,32.16,Boys 11-12 50 LC Meter Butterfly),38,1,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.1070110701107212
Amir,12,Barbados Swim Team,32.61,32.21,Boys 11-12 50 LC Meter Butterfly),38,2,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.2266176019625838
Joel,12,Jamaica,32.94,32.23,Boys 11-12 50 LC Meter Butterfly),38,3,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,2.15543412264724
Christopher,11,Antigua Barbuda National Team,32.81,32.26,Boys 11-12 50 LC Meter Butterfly),38,4,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.6763181956720643
Will P,12,Cayman Islands-ZZ,32.85,33.19,Boys 11-12 50 LC Meter Butterfly),38,5,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-1.035007610350065
Keniel,11,Barbados Swim Team,35.64,33.57,Boys 11-12 50 LC Meter Butterfly),38,6,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,5.808080808080809
Julius,11,Trinidad & Tobago,32.94,33.80,Boys 11-12 50 LC Meter Butterfly),38,7,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.610807528840314
Patrick,12,Grenada National Swim Team,35.19,34.12,Boys 11-12 50 LC Meter Butterfly),38,8,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,3.0406365444728625
Nickarie,12,Cayman Islands-ZZ,34.05,34.75,Boys 11-12 50 LC Meter Butterfly),38,9,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,-2.055800293685765
Azaiah,11,Sint Maarten,43.02,35.16,Boys 11-12 50 LC Meter Butterfly),38,10,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,18.270571827057196
Ethan,11,Grenada National Swim Team,35.93,35.41,Boys 11-12 50 LC Meter Butterfly),38,11,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.4472585583078295
Issac,12,Turks And Caicos Islands,38.20,36.21,Boys 11-12 50 LC Meter Butterfly),38,12,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,5.209424083769639
Kian,11,Turks And Caicos Islands,43.93,38.00,Boys 11-12 50 LC Meter Butterfly),38,13,Boys,11-12,50,Butterfly),50Butterfly),11-12Boys,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,13.498748008194855
Skyelar,14,Jamaica,28.46,27.85,Girls 13-14 50 LC Meter Butterfly,39,1,Girls,13-14,50,Butterfly,50Butterfly,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,2.1433591004919164
Reagan,13,Virgin Islands Swimming,29.70,29.11,Girls 13-14 50 LC Meter Butterfly,39,2,Girls,13-14,50,Butterfly,50Butterfly,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.986531986531986
Violet A,14,Bahamas,29.68,29.47,Girls 13-14 50 LC Meter Butterfly,39,3,Girls,13-14,50,Butterfly,50Butterfly,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.7075471698113236
Saleste A,14,Bahamas,29.86,29.63,Girls 13-14 50 LC Meter Butterfly,39,4,Girls,13-14,50,Butterfly,50Butterfly,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.7702612190221045
Kia,13,Jamaica,30.23,29.83,Girls 13-14 50 LC Meter Butterfly,39,5,Girls,13-14,50,Butterfly,50Butterfly,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.3231888852133713
Asia-Marie,14,Trinidad & Tobago,30.54,30.38,Girls 13-14 50 LC Meter Butterfly,39,6,Girls,13-14,50,Butterfly,50Butterfly,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.5239030779305833
Amiya,14,Barbados Swim Team,30.50,30.50,Girls 13-14 50 LC Meter Butterfly,39,7,Girls,13-14,50,Butterfly,50Butterfly,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,0.0
Raegan,14,Trinidad & Tobago,30.99,30.57,Girls 13-14 50 LC Meter Butterfly,39,8,Girls,13-14,50,Butterfly,50Butterfly,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Finals,1.3552758954501392
Skyelar,14,Jamaica,28.70,28.46,Girls 13-14 50 LC Meter Butterfly,39,1,Girls,13-14,50,Butterfly,50Butterfly,13-14Girls,XXXVIII Carifta 2025 Aquatic Championships - 19/04/2025 to 22/04/2025,Prelims,0.836236933797904
